ord_id,order_date,order_priority
Ord_2826,"2012-07-05 00:00:00",LOW
Ord_3846,"2012-07-05 00:00:00","NOT SPECIFIED"
Ord_4004,"2012-07-05 00:00:00",HIGH
Ord_1209,"2012-07-06 00:00:00",HIGH
Ord_1435,"2012-07-06 00:00:00",CRITICAL
Ord_2951,"2012-07-06 00:00:00",CRITICAL
Ord_4117,"2012-07-06 00:00:00","NOT SPECIFIED"
Ord_4860,"2012-07-06 00:00:00",HIGH
Ord_419,"2012-07-07 00:00:00",MEDIUM
Ord_1497,"2012-07-07 00:00:00",LOW
Ord_1560,"2012-07-07 00:00:00",LOW
Ord_417,"2012-07-08 00:00:00",LOW
Ord_1010,"2012-07-08 00:00:00",HIGH
Ord_2226,"2012-07-08 00:00:00",LOW
Ord_3279,"2012-07-08 00:00:00","NOT SPECIFIED"
Ord_4705,"2012-07-08 00:00:00",MEDIUM
Ord_5181,"2012-07-08 00:00:00",HIGH
Ord_2928,"2012-07-09 00:00:00",MEDIUM
Ord_5424,"2012-07-09 00:00:00",MEDIUM
Ord_59,"2012-07-10 00:00:00","NOT SPECIFIED"
Ord_2198,"2012-07-10 00:00:00",HIGH
Ord_3638,"2012-07-10 00:00:00","NOT SPECIFIED"
Ord_3684,"2012-07-10 00:00:00",MEDIUM
Ord_4836,"2012-07-10 00:00:00",HIGH
Ord_4921,"2012-07-10 00:00:00","NOT SPECIFIED"
Ord_869,"2012-07-11 00:00:00","NOT SPECIFIED"
Ord_1078,"2012-07-11 00:00:00",HIGH
Ord_3161,"2012-07-11 00:00:00","NOT SPECIFIED"
Ord_4513,"2012-07-12 00:00:00",CRITICAL
Ord_4536,"2012-07-12 00:00:00",LOW
Ord_36,"2012-08-01 00:00:00",LOW
Ord_92,"2012-08-01 00:00:00",LOW
Ord_2428,"2012-08-01 00:00:00","NOT SPECIFIED"
Ord_3785,"2012-08-01 00:00:00",MEDIUM
Ord_3803,"2012-08-01 00:00:00",LOW
Ord_4395,"2012-08-01 00:00:00",MEDIUM
Ord_4940,"2012-08-01 00:00:00",HIGH
Ord_164,"2012-08-02 00:00:00",CRITICAL
Ord_2480,"2012-08-02 00:00:00","NOT SPECIFIED"
Ord_2677,"2012-08-02 00:00:00",LOW
Ord_3433,"2012-08-02 00:00:00",HIGH
Ord_3859,"2012-08-02 00:00:00",HIGH
Ord_4169,"2012-08-02 00:00:00",MEDIUM
Ord_1502,"2012-08-03 00:00:00",LOW
Ord_2233,"2012-08-03 00:00:00",MEDIUM
Ord_5473,"2012-08-03 00:00:00","NOT SPECIFIED"
Ord_2184,"2012-08-04 00:00:00","NOT SPECIFIED"
Ord_4042,"2012-08-04 00:00:00",HIGH
Ord_1545,"2012-08-05 00:00:00",CRITICAL
Ord_5171,"2012-08-05 00:00:00",HIGH
Ord_5483,"2012-08-05 00:00:00",MEDIUM
Ord_9,"2012-08-06 00:00:00","NOT SPECIFIED"
Ord_1296,"2012-08-06 00:00:00",MEDIUM
Ord_1743,"2012-08-06 00:00:00",MEDIUM
Ord_2397,"2012-08-06 00:00:00",HIGH
Ord_3008,"2012-08-06 00:00:00","NOT SPECIFIED"
Ord_3025,"2012-08-06 00:00:00","NOT SPECIFIED"
Ord_4089,"2012-08-07 00:00:00",MEDIUM
Ord_4250,"2012-08-07 00:00:00",HIGH
Ord_3713,"2012-08-08 00:00:00",MEDIUM
Ord_335,"2012-08-09 00:00:00",MEDIUM
Ord_1419,"2012-08-09 00:00:00",LOW
Ord_2474,"2012-08-09 00:00:00",CRITICAL
Ord_28,"2012-08-10 00:00:00",CRITICAL
Ord_554,"2012-08-10 00:00:00",LOW
Ord_3886,"2012-08-10 00:00:00",HIGH
Ord_1625,"2012-08-11 00:00:00",HIGH
Ord_1845,"2012-08-11 00:00:00","NOT SPECIFIED"
Ord_1976,"2012-08-11 00:00:00",LOW
Ord_3961,"2012-08-11 00:00:00",MEDIUM
Ord_3681,"2012-08-12 00:00:00","NOT SPECIFIED"
Ord_5051,"2012-08-12 00:00:00",CRITICAL
Ord_1708,"2012-09-01 00:00:00",HIGH
Ord_3991,"2012-09-01 00:00:00",HIGH
Ord_5479,"2012-09-01 00:00:00","NOT SPECIFIED"
Ord_1857,"2012-09-02 00:00:00","NOT SPECIFIED"
Ord_1881,"2012-09-02 00:00:00",LOW
Ord_2616,"2012-09-02 00:00:00",CRITICAL
Ord_2687,"2012-09-02 00:00:00",LOW
Ord_599,"2012-09-03 00:00:00",CRITICAL
Ord_2308,"2012-09-03 00:00:00",LOW
Ord_3318,"2012-09-03 00:00:00",LOW
Ord_101,"2012-09-04 00:00:00","NOT SPECIFIED"
Ord_1584,"2012-09-04 00:00:00",MEDIUM
Ord_1768,"2012-09-04 00:00:00",MEDIUM
Ord_1778,"2012-09-04 00:00:00",MEDIUM
Ord_2866,"2012-09-04 00:00:00","NOT SPECIFIED"
Ord_2913,"2012-09-04 00:00:00",LOW
Ord_2976,"2012-09-04 00:00:00",CRITICAL
Ord_4742,"2012-09-04 00:00:00",CRITICAL
Ord_3336,"2012-09-05 00:00:00",CRITICAL
Ord_3511,"2012-09-05 00:00:00",MEDIUM
Ord_5392,"2012-09-05 00:00:00",LOW
Ord_4718,"2012-09-06 00:00:00","NOT SPECIFIED"
Ord_176,"2012-09-07 00:00:00","NOT SPECIFIED"
Ord_329,"2012-09-07 00:00:00",HIGH
Ord_764,"2012-09-07 00:00:00",CRITICAL
Ord_1218,"2012-09-07 00:00:00",HIGH
Ord_1469,"2012-09-07 00:00:00",HIGH
Ord_5001,"2012-09-07 00:00:00",CRITICAL
Ord_5503,"2012-09-07 00:00:00",LOW
Ord_270,"2012-09-08 00:00:00",CRITICAL
Ord_443,"2012-09-08 00:00:00",LOW
Ord_2089,"2012-09-08 00:00:00",LOW
Ord_2524,"2012-09-08 00:00:00",HIGH
Ord_5220,"2012-09-08 00:00:00",CRITICAL
Ord_5330,"2012-09-08 00:00:00",HIGH
Ord_2265,"2012-09-09 00:00:00",MEDIUM
Ord_2619,"2012-09-09 00:00:00",MEDIUM
Ord_3372,"2012-09-09 00:00:00",MEDIUM
Ord_3882,"2012-09-09 00:00:00",MEDIUM
Ord_1841,"2012-09-10 00:00:00",HIGH
Ord_3971,"2012-09-10 00:00:00",MEDIUM
Ord_4689,"2012-09-10 00:00:00",CRITICAL
Ord_234,"2012-09-11 00:00:00",HIGH
Ord_1454,"2012-09-11 00:00:00","NOT SPECIFIED"
Ord_4527,"2012-09-11 00:00:00","NOT SPECIFIED"
Ord_4931,"2012-09-11 00:00:00",CRITICAL
Ord_645,"2012-09-12 00:00:00","NOT SPECIFIED"
Ord_1767,"2012-09-12 00:00:00",CRITICAL
Ord_1880,"2012-09-12 00:00:00","NOT SPECIFIED"
Ord_1910,"2012-09-12 00:00:00",LOW
Ord_3586,"2012-09-12 00:00:00",MEDIUM
Ord_5299,"2012-09-12 00:00:00",CRITICAL
Ord_2293,"2012-10-01 00:00:00",CRITICAL
Ord_2312,"2012-10-01 00:00:00",CRITICAL
Ord_4020,"2012-10-01 00:00:00",HIGH
Ord_4489,"2012-10-01 00:00:00",LOW
Ord_464,"2012-10-02 00:00:00",HIGH
Ord_2221,"2012-10-02 00:00:00",MEDIUM
Ord_2993,"2012-10-02 00:00:00","NOT SPECIFIED"
Ord_4180,"2012-10-02 00:00:00","NOT SPECIFIED"
Ord_5269,"2012-10-02 00:00:00",CRITICAL
Ord_305,"2012-10-03 00:00:00","NOT SPECIFIED"
Ord_1399,"2012-10-03 00:00:00",HIGH
Ord_2788,"2012-10-03 00:00:00",MEDIUM
Ord_2813,"2012-10-03 00:00:00",CRITICAL
Ord_2890,"2012-10-03 00:00:00",MEDIUM
Ord_4397,"2012-10-03 00:00:00","NOT SPECIFIED"
Ord_1238,"2012-10-04 00:00:00",MEDIUM
Ord_2340,"2012-10-04 00:00:00",LOW
Ord_5295,"2012-10-04 00:00:00",MEDIUM
Ord_699,"2012-10-05 00:00:00","NOT SPECIFIED"
Ord_775,"2012-10-05 00:00:00",MEDIUM
Ord_895,"2012-10-05 00:00:00",LOW
Ord_3734,"2012-10-05 00:00:00",HIGH
Ord_2040,"2012-10-06 00:00:00",CRITICAL
Ord_2762,"2012-10-06 00:00:00",HIGH
Ord_3428,"2012-10-06 00:00:00",MEDIUM
Ord_4299,"2012-10-06 00:00:00",HIGH
Ord_959,"2012-10-07 00:00:00","NOT SPECIFIED"
Ord_1018,"2012-10-07 00:00:00",MEDIUM
Ord_2642,"2012-10-07 00:00:00",LOW
Ord_3738,"2012-10-07 00:00:00",HIGH
Ord_5297,"2012-10-07 00:00:00",HIGH
Ord_710,"2012-10-08 00:00:00",LOW
Ord_967,"2012-10-08 00:00:00",LOW
Ord_1453,"2012-10-08 00:00:00",HIGH
Ord_2087,"2012-10-08 00:00:00",LOW
Ord_3590,"2012-10-08 00:00:00","NOT SPECIFIED"
Ord_4171,"2012-10-08 00:00:00",MEDIUM
Ord_4319,"2012-10-08 00:00:00",LOW
Ord_363,"2012-10-09 00:00:00",LOW
Ord_489,"2012-10-09 00:00:00",HIGH
Ord_2162,"2012-10-09 00:00:00",HIGH
Ord_5062,"2012-10-09 00:00:00",CRITICAL
Ord_317,"2012-10-10 00:00:00",CRITICAL
Ord_3673,"2012-10-10 00:00:00","NOT SPECIFIED"
Ord_677,"2012-10-11 00:00:00","NOT SPECIFIED"
Ord_697,"2012-10-11 00:00:00",LOW
Ord_1800,"2012-10-11 00:00:00",CRITICAL
Ord_2500,"2012-10-11 00:00:00",CRITICAL
Ord_2968,"2012-10-11 00:00:00",LOW
Ord_3072,"2012-10-11 00:00:00",HIGH
Ord_556,"2012-10-12 00:00:00","NOT SPECIFIED"
Ord_1213,"2012-10-12 00:00:00",MEDIUM
Ord_1679,"2012-10-12 00:00:00",CRITICAL
Ord_2787,"2012-10-12 00:00:00",HIGH
Ord_3346,"2012-10-12 00:00:00",LOW
Ord_4963,"2012-10-12 00:00:00","NOT SPECIFIED"
Ord_297,"2012-11-01 00:00:00","NOT SPECIFIED"
Ord_1065,"2012-11-01 00:00:00",LOW
Ord_2511,"2012-11-01 00:00:00",HIGH
Ord_3202,"2012-11-01 00:00:00",HIGH
Ord_3691,"2012-11-01 00:00:00","NOT SPECIFIED"
Ord_4737,"2012-11-01 00:00:00",CRITICAL
Ord_896,"2012-11-02 00:00:00",LOW
Ord_2186,"2012-11-02 00:00:00",HIGH
Ord_2561,"2012-11-02 00:00:00",LOW
Ord_4034,"2012-11-02 00:00:00",MEDIUM
Ord_4448,"2012-11-02 00:00:00",MEDIUM
Ord_4479,"2012-11-02 00:00:00","NOT SPECIFIED"
Ord_1321,"2012-11-03 00:00:00",LOW
Ord_3426,"2012-11-03 00:00:00",MEDIUM
Ord_4724,"2012-11-03 00:00:00","NOT SPECIFIED"
Ord_320,"2012-11-04 00:00:00",CRITICAL
Ord_747,"2012-11-04 00:00:00",LOW
Ord_1678,"2012-11-04 00:00:00",MEDIUM
Ord_3188,"2012-11-04 00:00:00",LOW
Ord_3931,"2012-11-04 00:00:00",CRITICAL
Ord_3990,"2012-11-04 00:00:00",MEDIUM
Ord_195,"2012-11-05 00:00:00",CRITICAL
Ord_2635,"2012-11-05 00:00:00",MEDIUM
Ord_3842,"2012-11-05 00:00:00",MEDIUM
Ord_4462,"2012-11-05 00:00:00","NOT SPECIFIED"
Ord_268,"2012-11-06 00:00:00",CRITICAL
Ord_784,"2012-11-06 00:00:00",HIGH
Ord_1365,"2012-11-06 00:00:00",LOW
Ord_1849,"2012-11-06 00:00:00",MEDIUM
Ord_4759,"2012-11-06 00:00:00",LOW
Ord_5057,"2012-11-06 00:00:00",MEDIUM
Ord_787,"2012-11-07 00:00:00",CRITICAL
Ord_1217,"2012-11-07 00:00:00","NOT SPECIFIED"
Ord_2721,"2012-11-07 00:00:00",LOW
Ord_3352,"2012-11-07 00:00:00","NOT SPECIFIED"
Ord_5162,"2012-11-07 00:00:00",LOW
Ord_455,"2012-11-08 00:00:00",HIGH
Ord_3083,"2012-11-08 00:00:00",CRITICAL
Ord_1424,"2012-11-09 00:00:00","NOT SPECIFIED"
Ord_1947,"2012-11-09 00:00:00",CRITICAL
Ord_2943,"2012-11-10 00:00:00","NOT SPECIFIED"
Ord_3829,"2012-11-10 00:00:00","NOT SPECIFIED"
Ord_5025,"2012-11-10 00:00:00",CRITICAL
Ord_324,"2012-11-11 00:00:00",CRITICAL
Ord_1503,"2012-11-11 00:00:00",HIGH
Ord_5013,"2012-11-11 00:00:00",LOW
Ord_543,"2012-11-12 00:00:00","NOT SPECIFIED"
Ord_3007,"2012-11-12 00:00:00",HIGH
Ord_3823,"2012-11-12 00:00:00",CRITICAL
Ord_4552,"2012-11-12 00:00:00",HIGH
Ord_4902,"2012-11-12 00:00:00",LOW
Ord_5048,"2012-11-12 00:00:00",MEDIUM
Ord_1437,"2012-12-01 00:00:00",CRITICAL
Ord_2080,"2012-12-01 00:00:00",LOW
Ord_3241,"2012-12-01 00:00:00",MEDIUM
Ord_3940,"2012-12-01 00:00:00",HIGH
Ord_4591,"2012-12-01 00:00:00",HIGH
Ord_5125,"2012-12-01 00:00:00",HIGH
Ord_5126,"2012-12-01 00:00:00",CRITICAL
Ord_905,"2012-12-02 00:00:00",HIGH
Ord_2107,"2012-12-02 00:00:00",MEDIUM
Ord_4911,"2012-12-02 00:00:00",HIGH
Ord_5253,"2012-12-02 00:00:00",CRITICAL
Ord_139,"2012-12-03 00:00:00",CRITICAL
Ord_1081,"2012-12-03 00:00:00",HIGH
Ord_1402,"2012-12-03 00:00:00",HIGH
Ord_4702,"2012-12-03 00:00:00",MEDIUM
Ord_1014,"2012-12-04 00:00:00",CRITICAL
Ord_2267,"2012-12-04 00:00:00",CRITICAL
Ord_2814,"2012-12-04 00:00:00",CRITICAL
Ord_3443,"2012-12-04 00:00:00",CRITICAL
Ord_4344,"2012-12-04 00:00:00",HIGH
Ord_152,"2012-12-05 00:00:00",LOW
Ord_1275,"2012-12-05 00:00:00",LOW
Ord_1277,"2012-12-05 00:00:00","NOT SPECIFIED"
Ord_1803,"2012-12-05 00:00:00",MEDIUM
Ord_2562,"2012-12-05 00:00:00",HIGH
Ord_3367,"2012-12-05 00:00:00",LOW
Ord_3474,"2012-12-05 00:00:00","NOT SPECIFIED"
Ord_5144,"2012-12-05 00:00:00",MEDIUM
Ord_45,"2012-12-06 00:00:00",CRITICAL
Ord_743,"2012-12-06 00:00:00",MEDIUM
Ord_1162,"2012-12-06 00:00:00",LOW
Ord_2096,"2012-12-06 00:00:00",LOW
Ord_4572,"2012-12-06 00:00:00","NOT SPECIFIED"
Ord_1271,"2012-12-07 00:00:00",MEDIUM
Ord_1409,"2012-12-07 00:00:00",LOW
Ord_2834,"2012-12-07 00:00:00",CRITICAL
Ord_3070,"2012-12-07 00:00:00","NOT SPECIFIED"
Ord_922,"2012-12-08 00:00:00",CRITICAL
Ord_1893,"2012-12-08 00:00:00",HIGH
Ord_3082,"2012-12-08 00:00:00","NOT SPECIFIED"
Ord_3363,"2012-12-08 00:00:00",MEDIUM
Ord_3445,"2012-12-08 00:00:00",LOW
Ord_3641,"2012-12-08 00:00:00",LOW
Ord_4262,"2012-12-08 00:00:00",MEDIUM
Ord_4298,"2012-12-08 00:00:00",LOW
Ord_252,"2012-12-09 00:00:00",LOW
Ord_3028,"2012-12-09 00:00:00","NOT SPECIFIED"
Ord_3185,"2012-12-09 00:00:00","NOT SPECIFIED"
Ord_3228,"2012-12-09 00:00:00",LOW
Ord_3573,"2012-12-09 00:00:00",LOW
Ord_4212,"2012-12-09 00:00:00","NOT SPECIFIED"
Ord_1229,"2012-12-10 00:00:00",LOW
Ord_2037,"2012-12-10 00:00:00",HIGH
Ord_5359,"2012-12-10 00:00:00",CRITICAL
Ord_4328,"2012-12-11 00:00:00",CRITICAL
Ord_1980,"2012-12-12 00:00:00","NOT SPECIFIED"
Ord_3031,"2012-12-12 00:00:00",CRITICAL
Ord_2181,"2008-12-13 00:00:00",CRITICAL
Ord_3338,"2008-12-13 00:00:00",LOW
Ord_4454,"2008-12-13 00:00:00",LOW
Ord_1410,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_2257,"2009-12-13 00:00:00",LOW
Ord_3010,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_943,"2010-12-13 00:00:00",HIGH
Ord_1859,"2010-12-13 00:00:00",HIGH
Ord_3851,"2010-12-13 00:00:00",LOW
Ord_3627,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_4015,"2011-12-13 00:00:00",HIGH
Ord_4541,"2011-12-13 00:00:00",CRITICAL
Ord_759,"2008-12-13 00:00:00",CRITICAL
Ord_917,"2008-12-13 00:00:00",HIGH
Ord_2956,"2008-12-13 00:00:00",CRITICAL
Ord_3512,"2008-12-13 00:00:00",MEDIUM
Ord_1979,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_333,"2010-12-13 00:00:00",CRITICAL
Ord_357,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_1003,"2010-12-13 00:00:00",CRITICAL
Ord_1999,"2010-12-13 00:00:00",MEDIUM
Ord_3908,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_4017,"2010-12-13 00:00:00",MEDIUM
Ord_1517,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_3602,"2011-12-13 00:00:00",CRITICAL
Ord_3885,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_242,"2008-12-13 00:00:00",CRITICAL
Ord_2121,"2008-12-13 00:00:00",MEDIUM
Ord_2682,"2008-12-13 00:00:00",CRITICAL
Ord_639,"2009-12-13 00:00:00",CRITICAL
Ord_1796,"2009-12-13 00:00:00",MEDIUM
Ord_3019,"2009-12-13 00:00:00",CRITICAL
Ord_3619,"2009-12-13 00:00:00",LOW
Ord_3787,"2009-12-13 00:00:00",CRITICAL
Ord_1586,"2010-12-13 00:00:00",HIGH
Ord_2462,"2010-12-13 00:00:00",LOW
Ord_3325,"2010-12-13 00:00:00",LOW
Ord_4950,"2010-12-13 00:00:00",HIGH
Ord_617,"2011-12-13 00:00:00",HIGH
Ord_2899,"2011-12-13 00:00:00",MEDIUM
Ord_4988,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_2252,"2008-12-13 00:00:00",CRITICAL
Ord_3004,"2008-12-13 00:00:00",CRITICAL
Ord_3501,"2008-12-13 00:00:00",CRITICAL
Ord_653,"2010-12-13 00:00:00",LOW
Ord_1710,"2010-12-13 00:00:00",CRITICAL
Ord_2348,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_2857,"2010-12-13 00:00:00",CRITICAL
Ord_744,"2011-12-13 00:00:00",HIGH
Ord_2792,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_3328,"2011-12-13 00:00:00",HIGH
Ord_3420,"2011-12-13 00:00:00",HIGH
Ord_3437,"2011-12-13 00:00:00",MEDIUM
Ord_3649,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_4219,"2011-12-13 00:00:00",HIGH
Ord_1793,"2008-12-13 00:00:00",MEDIUM
Ord_2472,"2008-12-13 00:00:00","NOT SPECIFIED"
Ord_4450,"2008-12-13 00:00:00",HIGH
Ord_5183,"2008-12-13 00:00:00",MEDIUM
Ord_2256,"2009-12-13 00:00:00",MEDIUM
Ord_2317,"2009-12-13 00:00:00",LOW
Ord_2836,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_4691,"2009-12-13 00:00:00",LOW
Ord_436,"2010-12-13 00:00:00",MEDIUM
Ord_225,"2011-12-13 00:00:00",HIGH
Ord_1674,"2011-12-13 00:00:00",CRITICAL
Ord_1890,"2011-12-13 00:00:00",HIGH
Ord_2003,"2011-12-13 00:00:00",CRITICAL
Ord_2009,"2011-12-13 00:00:00",HIGH
Ord_3244,"2011-12-13 00:00:00",CRITICAL
Ord_3988,"2011-12-13 00:00:00",CRITICAL
Ord_1306,"2008-12-13 00:00:00",LOW
Ord_1553,"2008-12-13 00:00:00",LOW
Ord_3640,"2008-12-13 00:00:00",HIGH
Ord_4185,"2008-12-13 00:00:00",HIGH
Ord_526,"2009-12-13 00:00:00",LOW
Ord_2714,"2009-12-13 00:00:00",LOW
Ord_2880,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_412,"2010-12-13 00:00:00",MEDIUM
Ord_3362,"2010-12-13 00:00:00",LOW
Ord_603,"2011-12-13 00:00:00",MEDIUM
Ord_3915,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_4696,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_249,"2008-12-13 00:00:00","NOT SPECIFIED"
Ord_4557,"2008-12-13 00:00:00",LOW
Ord_5084,"2008-12-13 00:00:00",LOW
Ord_5200,"2008-12-13 00:00:00",MEDIUM
Ord_2176,"2009-12-13 00:00:00",LOW
Ord_974,"2010-12-13 00:00:00",HIGH
Ord_2860,"2010-12-13 00:00:00",MEDIUM
Ord_3312,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_4061,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_976,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_1807,"2011-12-13 00:00:00",MEDIUM
Ord_3629,"2011-12-13 00:00:00",MEDIUM
Ord_5146,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_3798,"2008-12-13 00:00:00",HIGH
Ord_3849,"2008-12-13 00:00:00",MEDIUM
Ord_888,"2009-12-13 00:00:00",CRITICAL
Ord_1425,"2009-12-13 00:00:00",MEDIUM
Ord_1527,"2009-12-13 00:00:00",MEDIUM
Ord_3381,"2009-12-13 00:00:00",MEDIUM
Ord_60,"2010-12-13 00:00:00",MEDIUM
Ord_2442,"2010-12-13 00:00:00",CRITICAL
Ord_3468,"2010-12-13 00:00:00",CRITICAL
Ord_4428,"2011-12-13 00:00:00",MEDIUM
Ord_5471,"2011-12-13 00:00:00",HIGH
Ord_1205,"2008-12-13 00:00:00",CRITICAL
Ord_3454,"2008-12-13 00:00:00",MEDIUM
Ord_3820,"2008-12-13 00:00:00",CRITICAL
Ord_3947,"2008-12-13 00:00:00",MEDIUM
Ord_3824,"2009-12-13 00:00:00",HIGH
Ord_3964,"2009-12-13 00:00:00",CRITICAL
Ord_4867,"2009-12-13 00:00:00",CRITICAL
Ord_5309,"2009-12-13 00:00:00",LOW
Ord_5470,"2009-12-13 00:00:00","NOT SPECIFIED"
Ord_440,"2010-12-13 00:00:00","NOT SPECIFIED"
Ord_634,"2010-12-13 00:00:00",CRITICAL
Ord_3418,"2010-12-13 00:00:00",HIGH
Ord_698,"2011-12-13 00:00:00",MEDIUM
Ord_964,"2011-12-13 00:00:00",CRITICAL
Ord_1687,"2011-12-13 00:00:00","NOT SPECIFIED"
Ord_1741,"2011-12-13 00:00:00",LOW
Ord_2716,"2011-12-13 00:00:00",CRITICAL
Ord_4927,"2011-12-13 00:00:00",HIGH
Ord_1346,"2008-11-13 00:00:00",CRITICAL
Ord_1400,"2008-11-13 00:00:00",MEDIUM
Ord_1724,"2008-11-13 00:00:00",HIGH
Ord_2802,"2008-11-13 00:00:00","NOT SPECIFIED"
Ord_2927,"2008-11-13 00:00:00",LOW
Ord_1,"2009-11-13 00:00:00",LOW
Ord_1373,"2009-11-13 00:00:00","NOT SPECIFIED"
Ord_2021,"2009-11-13 00:00:00",MEDIUM
Ord_2583,"2009-11-13 00:00:00",MEDIUM
Ord_4078,"2010-11-13 00:00:00",CRITICAL
Ord_4980,"2010-11-13 00:00:00","NOT SPECIFIED"
Ord_1193,"2011-11-13 00:00:00","NOT SPECIFIED"
Ord_3905,"2011-11-13 00:00:00",LOW
Ord_5228,"2011-11-13 00:00:00",HIGH
Ord_5419,"2008-11-13 00:00:00",MEDIUM
Ord_280,"2009-11-13 00:00:00",CRITICAL
Ord_1027,"2009-11-13 00:00:00",MEDIUM
Ord_1038,"2009-11-13 00:00:00","NOT SPECIFIED"
Ord_3431,"2009-11-13 00:00:00",MEDIUM
Ord_4297,"2009-11-13 00:00:00","NOT SPECIFIED"
Ord_4505,"2009-11-13 00:00:00",CRITICAL
Ord_2494,"2010-11-13 00:00:00","NOT SPECIFIED"
Ord_3013,"2010-11-13 00:00:00",HIGH
Ord_749,"2011-11-13 00:00:00",CRITICAL
Ord_1596,"2011-11-13 00:00:00",HIGH
Ord_1694,"2008-11-13 00:00:00",CRITICAL
Ord_4471,"2008-11-13 00:00:00","NOT SPECIFIED"
Ord_481,"2009-11-13 00:00:00",HIGH
Ord_840,"2009-11-13 00:00:00","NOT SPECIFIED"
Ord_2325,"2009-11-13 00:00:00",CRITICAL
Ord_2987,"2009-11-13 00:00:00","NOT SPECIFIED"
Ord_4789,"2009-11-13 00:00:00",MEDIUM
Ord_4841,"2010-11-13 00:00:00","NOT SPECIFIED"
Ord_2525,"2011-11-13 00:00:00","NOT SPECIFIED"
Ord_4373,"2011-11-13 00:00:00",CRITICAL
Ord_2909,"2008-12-14 00:00:00",CRITICAL
Ord_4065,"2008-12-14 00:00:00","NOT SPECIFIED"
Ord_4403,"2008-12-14 00:00:00",CRITICAL
Ord_4999,"2008-12-14 00:00:00",MEDIUM
Ord_177,"2009-12-14 00:00:00",HIGH
Ord_757,"2009-12-14 00:00:00","NOT SPECIFIED"
Ord_2064,"2009-12-14 00:00:00",CRITICAL
Ord_2587,"2009-12-14 00:00:00","NOT SPECIFIED"
Ord_3860,"2009-12-14 00:00:00",MEDIUM
Ord_4506,"2009-12-14 00:00:00",CRITICAL
Ord_4644,"2009-12-14 00:00:00",HIGH
Ord_4906,"2009-12-14 00:00:00",HIGH
Ord_927,"2010-12-14 00:00:00",HIGH
Ord_5448,"2011-12-14 00:00:00","NOT SPECIFIED"
Ord_1235,"2008-12-14 00:00:00",LOW
Ord_3839,"2008-12-14 00:00:00",HIGH
Ord_4752,"2008-12-14 00:00:00",CRITICAL
Ord_4802,"2008-12-14 00:00:00","NOT SPECIFIED"
Ord_1291,"2009-12-14 00:00:00",MEDIUM
Ord_4139,"2009-12-14 00:00:00",HIGH
Ord_5325,"2009-12-14 00:00:00",CRITICAL
Ord_592,"2010-12-14 00:00:00",LOW
Ord_1446,"2010-12-14 00:00:00","NOT SPECIFIED"
Ord_1598,"2010-12-14 00:00:00",LOW
Ord_2057,"2010-12-14 00:00:00","NOT SPECIFIED"
Ord_2298,"2010-12-14 00:00:00",MEDIUM
Ord_3196,"2010-12-14 00:00:00","NOT SPECIFIED"
Ord_13,"2011-12-14 00:00:00",CRITICAL
Ord_256,"2011-12-14 00:00:00","NOT SPECIFIED"
Ord_2062,"2011-12-14 00:00:00",HIGH
Ord_2195,"2011-12-14 00:00:00","NOT SPECIFIED"
Ord_2433,"2008-12-14 00:00:00",CRITICAL
Ord_3449,"2008-12-14 00:00:00","NOT SPECIFIED"
Ord_3648,"2008-12-14 00:00:00",MEDIUM
Ord_4051,"2008-12-14 00:00:00","NOT SPECIFIED"
Ord_1273,"2009-12-14 00:00:00",MEDIUM
Ord_3303,"2009-12-14 00:00:00",MEDIUM
Ord_5209,"2009-12-14 00:00:00",LOW
Ord_4560,"2010-12-14 00:00:00",HIGH
Ord_1249,"2011-12-14 00:00:00","NOT SPECIFIED"
Ord_1317,"2011-12-14 00:00:00",CRITICAL
Ord_2374,"2011-12-14 00:00:00",MEDIUM
Ord_3607,"2011-12-14 00:00:00",LOW
Ord_1828,"2008-12-14 00:00:00",LOW
Ord_1998,"2008-12-14 00:00:00",MEDIUM
Ord_356,"2010-12-14 00:00:00",MEDIUM
Ord_435,"2011-12-14 00:00:00",HIGH
Ord_682,"2011-12-14 00:00:00",HIGH
Ord_2791,"2011-12-14 00:00:00",MEDIUM
Ord_3198,"2011-12-14 00:00:00",HIGH
Ord_4690,"2011-12-14 00:00:00",CRITICAL
